id,campaign_url,title_wc,short_wc,story_wc,collected_amt,donation_target_amt,is_org,img_cnt,vid_cnt,donor_cnt,fundraiser_cnt,update_cnt,reward_cnt,max_reward,min_reward,total_weight,median_weight,avg_weight,fb_reaction_count,fb_comment_count,fb_share_count
0,https://kitabisa.com/savemugo,5.0,21.0,719.0,9713389.0,10400000,0.0,21.0,1.0,10.0,0.0,2.0,4.0,5000000.0,100000.0,0.398104411612,0.0,0.00013091233528799998,92,18,4
1,https://kitabisa.com/senyumuntukfatur,3.0,19.0,246.0,6432905.0,15000000,0.0,4.0,0.0,27.0,0.0,1.0,0.0,0.0,0.0,0.148271432171,0.0,0.00018510790533300003,6,1,7
2,https://kitabisa.com/musholahampirroboh,4.0,15.0,186.0,7257111.0,30000000,0.0,12.0,0.0,30.0,1.0,9.0,0.0,0.0,0.0,0.18328261511,0.00146429827281,0.00029092478588999996,1064,98,136
3,https://kitabisa.com/infifteenityspecial,7.0,22.0,248.0,50118.0,59478000,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.12487757872300001,0.0,0.000113319036954,3,1,8
4,https://kitabisa.com/buahhati,6.0,22.0,409.0,4075851.0,500000000,0.0,2.0,0.0,15.0,1.0,1.0,0.0,0.0,0.0,0.26806360609200003,0.0,0.00018589709160400002,47,1,16
5,https://kitabisa.com/helpmuslimsrohingya,3.0,27.0,168.0,300416.0,1000000000,0.0,4.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.308240014889,0.000581165312972,0.000324121992522,6,4,6
6,https://kitabisa.com/koinceriauntukrahman,3.0,20.0,117.0,270424.0,50000000,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.130637841274,0.00041321375234199995,0.000263382744503,68,28,5
7,https://kitabisa.com/akudanskizo,5.0,22.0,560.0,1421883.0,10000000,0.0,10.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,0.383812711636,0.0009232231020780001,0.000249878067471,0,0,2
8,https://kitabisa.com/pelunasanpembebasant,6.0,6.0,267.0,20111.0,1500000000,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.222463619833,0.0,0.00023691546308099998,0,0,0
9,https://kitabisa.com/bantupakrojak,4.0,15.0,321.0,20154447.0,20000000,0.0,10.0,0.0,141.0,1.0,2.0,0.0,0.0,0.0,0.20782684645,0.0,0.00020761922722299997,149,19,95
10,https://kitabisa.com/bantutumorbunining,8.0,22.0,646.0,34471749.0,30000000,0.0,29.0,0.0,161.0,2.0,5.0,0.0,0.0,0.0,0.61784994632,9.13830989168e-05,0.000274234330368,45334,692,534
11,https://kitabisa.com/bantutknurrahman,3.0,18.0,426.0,654119.0,30000000,0.0,7.0,1.0,7.0,1.0,1.0,3.0,1000000.0,250000.0,0.36519839909900004,0.0,0.00022997380295900003,9,1,15
12,https://kitabisa.com/kadountukbintang,4.0,18.0,585.0,9403549.0,5000000,1.0,11.0,0.0,25.0,0.0,3.0,0.0,0.0,0.0,0.34663072624499996,0.0,0.00017488936742900003,28,0,6
13,https://kitabisa.com/bantuibukokom,8.0,18.0,217.0,136033.0,2000000,0.0,2.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.191066417906,0.0,0.000255095351009,0,0,8
14,https://kitabisa.com/bantubangunmasjid,6.0,22.0,429.0,13143772.0,314000000,0.0,10.0,0.0,85.0,1.0,5.0,0.0,0.0,0.0,0.48549928737400005,0.0,0.00032109741228500004,1527,163,271
15,https://kitabisa.com/bantusekolahpaud,7.0,14.0,392.0,7378101.0,350000000,0.0,12.0,0.0,4.0,1.0,3.0,0.0,0.0,0.0,0.316042619763,0.0,0.000254462656814,3,4,33
16,https://kitabisa.com/yatimsehat,5.0,11.0,148.0,1627825.0,5000000,0.0,8.0,0.0,4.0,1.0,2.0,0.0,0.0,0.0,0.131261966309,0.0,0.00022988085168,1325,6,24
17,https://kitabisa.com/kitongsarai,4.0,23.0,453.0,956737.0,38000000,0.0,5.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,0.259736011598,0.0,0.000161226574549,216,26,22
18,https://kitabisa.com/mobilfreefoodcar,7.0,20.0,336.0,38453379.0,280000000,0.0,9.0,1.0,85.0,2.0,1.0,0.0,0.0,0.0,0.21488425878400003,0.0,0.000164033785332,4316,63,172
19,https://kitabisa.com/ilovebhinneka,7.0,18.0,799.0,2661339.0,100000000,0.0,21.0,0.0,11.0,1.0,1.0,0.0,0.0,0.0,0.832813481742,0.0,0.000232305015828,2492,5,92
20,https://kitabisa.com/legalitasbilpin,4.0,12.0,69.0,653585.0,7500000,0.0,7.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.038268767935900005,0.0,0.00016933083157499997,0,0,1
21,https://kitabisa.com/alkautsar561,4.0,20.0,94.0,827502.0,525000000,0.0,-1.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.142028815394,0.0,0.000337360606637,19,0,22
22,https://kitabisa.com/bantuoperasikucing,3.0,21.0,376.0,5555661.0,2400000,0.0,15.0,1.0,38.0,0.0,2.0,0.0,0.0,0.0,0.320650350403,0.0006260268654589999,0.000264344889038,6,1,14
23,https://kitabisa.com/bantuomrickylasut,6.0,13.0,454.0,2300837.0,30000000,0.0,4.0,0.0,7.0,1.0,3.0,0.0,0.0,0.0,0.304229352273,0.0,0.00015779530719600002,55,19,7
24,https://kitabisa.com/irmortality3c,7.0,16.0,186.0,222157.0,10000000,0.0,3.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.151544309329,0.0,0.000193050075578,15,0,6
25,https://kitabisa.com/reaksicepatbanjirban,5.0,9.0,163.0,500181.0,7000000,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.212899520387,0.0008778279263200002,0.000304577282385,1,0,17
26,https://kitabisa.com/operasiaffan,2.0,14.0,13.0,130529.0,30000000,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.013751520670200001,0.0,0.0002412547486,51,32,17
27,https://kitabisa.com/dhenokpundiperempuan,3.0,18.0,144.0,500211.0,5000000,0.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.109133722813,0.0,0.00021610638180800002,10,0,3
28,https://kitabisa.com/bantupersalinantari,5.0,7.0,64.0,105101.0,18000000,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0621443109602,0.000532345986351,0.00032536288460900003,21,5,6
29,https://kitabisa.com/movemberiqbal,3.0,22.0,185.0,20375.0,1000000,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.385109710174,0.0005913070994419999,0.000345080385461,0,0,0
30,https://kitabisa.com/nr4awsmyn,5.0,18.0,99.0,2402407.0,3000000,0.0,10.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0907505704693,0.0,0.000258548633816,1,0,1
31,https://kitabisa.com/modaluntukparjan,3.0,4.0,326.0,800544.0,50000000,0.0,4.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.192620088893,0.0,0.000164773386564,0,0,1
32,https://kitabisa.com/pakjarwo,5.0,16.0,307.0,5980947.0,5000000,1.0,5.0,0.0,28.0,2.0,2.0,0.0,0.0,0.0,0.206665210442,0.000481210447955,0.00020812206489600002,26,0,6
33,https://kitabisa.com/jendeladuniasancaka,3.0,14.0,434.0,2930449.0,161150000,0.0,9.0,0.0,14.0,0.0,2.0,0.0,0.0,0.0,0.208799978519,0.0,0.00012778456457700001,23,0,24
34,https://kitabisa.com/bantubundanur,8.0,20.0,696.0,34086522.0,200000000,0.0,19.0,0.0,167.0,6.0,5.0,0.0,0.0,0.0,0.49391580316000006,0.0,0.000173000281317,410,283,127
35,https://kitabisa.com/kursirodapejuang,4.0,19.0,978.0,246403.0,20000000,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.499773672962,0.0,0.000150579594143,2,0,2
36,https://kitabisa.com/edhozell,5.0,11.0,231.0,60948165.0,51000000,0.0,13.0,1.0,72.0,1.0,3.0,0.0,0.0,0.0,0.17574420732299997,0.0,0.000207245527504,7402,18,59
37,https://kitabisa.com/anakkupangmaukuliah,6.0,21.0,261.0,256036.0,50000000,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.17123535466899997,0.0,0.00019283260660900002,0,0,0
38,https://kitabisa.com/nr4sridy,5.0,20.0,251.0,16465612.0,15000000,0.0,5.0,0.0,37.0,0.0,1.0,0.0,0.0,0.0,0.372030119745,0.0,0.00047696169198100004,8,0,3
39,https://kitabisa.com/bantuoperasieka,3.0,22.0,394.0,30047138.0,100000000,0.0,5.0,0.0,235.0,3.0,3.0,0.0,0.0,0.0,0.245584122974,0.0,0.00017860663489,1823,115,372
40,https://kitabisa.com/nr4yoyok,5.0,20.0,251.0,5049086.0,5000000,0.0,11.0,0.0,15.0,0.0,1.0,0.0,0.0,0.0,0.372030119745,0.0,0.00047696169198100004,0,0,0
41,https://kitabisa.com/meningkatkankualitas,5.0,18.0,118.0,145217.0,40000000,0.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0752529109887,0.0,0.00017748328063400001,0,0,19
42,https://kitabisa.com/thrpenyapu,8.0,10.0,108.0,22752535.0,25000000,1.0,10.0,0.0,114.0,4.0,3.0,0.0,0.0,0.0,0.09979319136050001,0.00102150779104,0.00028512340388700004,290,0,42
43,https://kitabisa.com/bantubanjir50kota,4.0,26.0,192.0,6140106.0,100000000,0.0,4.0,0.0,25.0,1.0,1.0,0.0,0.0,0.0,0.165480946602,0.000272389498067,0.00021000120127199999,8474,58,85
44,https://kitabisa.com/agungsentulcharity,5.0,24.0,382.0,7752241.0,10000000,0.0,8.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.229976670301,0.0,0.000150606856779,0,0,0
45,https://kitabisa.com/bantuibukastuni,5.0,23.0,160.0,1880603.0,20000000,0.0,6.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.10646164501199999,0.0,0.000178927134473,35,0,21
46,https://kitabisa.com/ibumartini,4.0,26.0,764.0,7527171.0,20000000,0.0,8.0,0.0,14.0,0.0,2.0,1.0,100000.0,100000.0,0.528661036585,0.0,0.00018292769432,145,6,468
48,https://kitabisa.com/jembatanmasjid,4.0,22.0,174.0,80088390.0,100000000,1.0,11.0,0.0,315.0,3.0,1.0,0.0,0.0,0.0,0.18089421515999998,0.00113161194809,0.000262546030711,88997,845,517
49,https://kitabisa.com/tyaberanimimpi,7.0,18.0,185.0,53000.0,10000000,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.211617014753,0.0,0.000281780312588,0,0,0
50,https://kitabisa.com/pedulirohingyapkpu,7.0,11.0,295.0,703471.0,500000000,0.0,5.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.214197859065,0.000336176634746,0.00017775755939,20,0,12
51,https://kitabisa.com/btfsmp16,9.0,22.0,413.0,200868.0,8005000,0.0,7.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.353811191948,0.0,0.000236346821608,0,0,0
52,https://kitabisa.com/savewildlifefromzoo,6.0,22.0,425.0,17109629.0,15000000,0.0,16.0,0.0,25.0,1.0,3.0,0.0,0.0,0.0,0.243360693552,0.00031671946221499997,0.000144857555686,125,11,32
53,https://kitabisa.com/contributeforgema,3.0,23.0,641.0,600104.0,1500000,0.0,5.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.358216730485,0.0,0.000164395011696,0,0,0
54,https://kitabisa.com/tripisco,7.0,14.0,370.0,151147.0,25000000,0.0,2.0,0.0,2.0,0.0,1.0,1.0,100000.0,100000.0,0.174914362637,0.00034269970927399996,0.000186277276504,45,16,19
55,https://kitabisa.com/yatimpiatusebesi,6.0,21.0,213.0,1660342.0,10000000,0.0,5.0,0.0,8.0,0.0,3.0,0.0,0.0,0.0,0.166960833172,0.0,0.00027060102621099993,3,0,1
56,https://kitabisa.com/donasisumur,4.0,15.0,779.0,300662.0,30000000,0.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.48724995580799996,0.0,0.00019552566445,0,0,0
57,https://kitabisa.com/airtemajuk,4.0,18.0,564.0,14914349.0,12700000,0.0,43.0,0.0,55.0,2.0,5.0,7.0,2000000.0,20000.0,0.450136702448,0.00033520363355900003,0.00019935194971099998,213,55,36
58,https://kitabisa.com/ronirunforcharity,5.0,24.0,293.0,3076979.0,4000000,0.0,4.0,0.0,19.0,1.0,1.0,0.0,0.0,0.0,0.446731346215,0.00130295094819,0.000387115551313,0,0,0
59,https://kitabisa.com/bangunmusholakampung,6.0,20.0,281.0,1001406.0,10000000,1.0,11.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.281194192438,0.000830738959518,0.00027731182686199996,4,0,6
60,https://kitabisa.com/bantupelajardaerahme,8.0,12.0,133.0,370000.0,25000000,0.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0798131349682,0.0,0.000210588746618,1,0,1
61,https://kitabisa.com/fayyazalthaf,6.0,25.0,181.0,401371.0,25000000,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.135147384515,0.00040758484983699993,0.000198163320403,15,5,24
62,https://kitabisa.com/indraberanigundul,4.0,19.0,249.0,2752183.0,50000000,0.0,5.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,0.208964117773,0.0,0.000260879048406,49,0,20
63,https://kitabisa.com/skabppdgresik,4.0,23.0,615.0,50125.0,12600000,0.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5193441160010001,0.000506755820613,0.000212150374183,54,7,150
64,https://kitabisa.com/rubimamuju2016,3.0,18.0,183.0,220980.0,14282000,0.0,2.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.125528675689,0.0,0.000163236249271,31,5,24
65,https://kitabisa.com/patunganipb,5.0,19.0,922.0,321507179.0,300000000,0.0,21.0,0.0,278.0,18.0,0.0,0.0,0.0,0.0,0.498358080632,0.0,0.000207303694107,12008,255,855
66,https://kitabisa.com/momrecoveryhidrocepa,1.0,21.0,271.0,691164.0,600000000,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.186042334241,0.0,0.000200909648209,0,0,0
67,https://kitabisa.com/lisda1904,7.0,16.0,335.0,1500628.0,100000000,0.0,4.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.290371460587,0.0007964312252859999,0.00026301762734299997,62,15,36
68,https://kitabisa.com/japemetheberbagi,2.0,18.0,122.0,125221.0,7000000,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.071416995075,0.0,0.000136552571845,6,6,13
69,https://kitabisa.com/bantunafan,6.0,21.0,298.0,113489909.0,100000000,0.0,5.0,0.0,634.0,1.0,2.0,0.0,0.0,0.0,0.188680774387,0.0,0.000203100941213,506,5,313
70,https://kitabisa.com/apkreasimimpi,4.0,16.0,439.0,1911691.0,11949500,0.0,8.0,1.0,13.0,0.0,1.0,4.0,500000.0,20000.0,0.29190813184000003,0.0,0.00019154076892400005,5,0,7
71,https://kitabisa.com/masjidnurulfalah,6.0,22.0,258.0,150116.0,76191000,0.0,6.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.294316556086,0.0008242570436219999,0.00035545477788199997,33,8,96
72,https://kitabisa.com/tunanetrahafizh,8.0,21.0,235.0,1421360.0,5000000,0.0,1.0,1.0,11.0,0.0,2.0,0.0,0.0,0.0,0.245004791767,0.0,0.000304353778592,130,11,47
73,https://kitabisa.com/dpfalamin,6.0,22.0,520.0,1022782.0,50000000,0.0,9.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.229895343752,0.0,0.000125147165896,343,13,44
74,https://kitabisa.com/perbangratis,5.0,22.0,274.0,3629419.0,25000000,0.0,4.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,0.257044709474,0.0,0.00022371167056000002,12,1,11
75,https://kitabisa.com/lauzarunforcharity,5.0,19.0,93.0,8002074.0,2000000,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.06160270122909999,0.0,0.000175007673946,0,0,0
77,https://kitabisa.com/sedekahongkostukang,3.0,20.0,167.0,2140470.0,2000000,0.0,7.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.218204277554,0.00066804946291,0.000276207946271,0,0,0
78,https://kitabisa.com/operasidenis,4.0,13.0,458.0,26895726.0,100000000,1.0,4.0,0.0,85.0,0.0,1.0,0.0,0.0,0.0,0.292004737151,0.000406076480315,0.00018961346568200003,85,6,35
79,https://kitabisa.com/akupeduli,4.0,23.0,641.0,370104.0,25000000,0.0,8.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.315810835493,0.0,0.00015017158130899998,2,0,7
80,https://kitabisa.com/nr4hisar,5.0,16.0,536.0,7155240.0,8500000,0.0,18.0,0.0,28.0,1.0,4.0,0.0,0.0,0.0,0.6463183063600001,0.0,0.000364945401672,22,3,17
81,https://kitabisa.com/bantukebumen,4.0,13.0,311.0,451903.0,20000000,0.0,2.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.34075277357699996,0.0,0.000255628487305,12,0,7
82,https://kitabisa.com/apittjihapit,4.0,17.0,604.0,3351506.0,52000000,0.0,18.0,0.0,22.0,1.0,2.0,0.0,0.0,0.0,0.36763292365,0.0,0.000167257927047,92,2,20
83,https://kitabisa.com/bantuiburosida,3.0,23.0,157.0,635539169.0,200000000,1.0,24.0,0.0,793.0,17.0,6.0,0.0,0.0,0.0,0.0888481664878,0.0,0.000167638049977,11,3,11
84,https://kitabisa.com/asauntuknekwaginem,4.0,24.0,436.0,87323306.0,75000000,0.0,27.0,1.0,441.0,6.0,5.0,0.0,0.0,0.0,0.289486164604,0.0,0.000179359457623,17305,545,477
85,https://kitabisa.com/senyummbahsupiyani,4.0,22.0,490.0,11755494.0,1000000,0.0,4.0,0.0,78.0,0.0,2.0,0.0,0.0,0.0,0.28825813930599997,0.0,0.000173963874053,77,4,31
86,https://kitabisa.com/filmfornia,7.0,18.0,562.0,826034.0,15900000,0.0,9.0,1.0,8.0,0.0,1.0,0.0,0.0,0.0,0.320534687125,0.0,0.000179069657612,68,15,22
87,https://kitabisa.com/pedulibanjirgarut,8.0,23.0,455.0,7145630.0,50000000,1.0,22.0,0.0,26.0,1.0,3.0,0.0,0.0,0.0,0.487852239151,0.00065582295457,0.000256090414252,45,4,8
88,https://kitabisa.com/pedulibuhalimah,7.0,21.0,303.0,3201667.0,30000000,0.0,7.0,0.0,20.0,0.0,2.0,0.0,0.0,0.0,0.28363742745299997,0.0,0.000235383757223,15,0,6
89,https://kitabisa.com/nr4sonianath,5.0,20.0,251.0,17007242.0,18000000,0.0,5.0,0.0,65.0,0.0,1.0,0.0,0.0,0.0,0.372030119745,0.0,0.00047696169198100004,0,0,2
90,https://kitabisa.com/comdevcimsa,4.0,20.0,1593.0,881336.0,10000000,0.0,14.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,1.08534309343,0.0,0.00017833438932499996,6,1,8
91,https://kitabisa.com/iomw,4.0,21.0,466.0,27397201.0,30000000,0.0,23.0,1.0,26.0,0.0,5.0,10.0,2000000.0,100000.0,0.225964848445,0.0,0.000157906952093,37,8,10
92,https://kitabisa.com/bantuafandi,3.0,19.0,322.0,9138512.0,10000000,0.0,4.0,0.0,32.0,1.0,2.0,0.0,0.0,0.0,0.20250042039500002,0.0,0.000169173283538,254,16,81
93,https://kitabisa.com/garduaction,7.0,20.0,1563.0,975670.0,40000000,0.0,28.0,0.0,17.0,2.0,2.0,0.0,0.0,0.0,1.4871255609099998,0.000943480521243,0.000227528390592,123,17,165
94,https://kitabisa.com/bantubpktohir,8.0,18.0,541.0,4860052.0,300000000,0.0,9.0,0.0,38.0,0.0,2.0,0.0,0.0,0.0,0.441124950926,0.0,0.000233152722477,85,6,34
95,https://kitabisa.com/dimyati,7.0,23.0,236.0,301043.0,100000000,0.0,3.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.19270394733100002,0.0,0.000200524398888,40,2,5
96,https://kitabisa.com/saveouroceans,5.0,20.0,312.0,300960.0,5000000,0.0,6.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.20054241997299999,0.000352747100075,0.000177471168117,44,0,7
97,https://kitabisa.com/alkirom,4.0,11.0,308.0,1030909.0,15000000,0.0,13.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.31260011719999997,0.0,0.00028944455296299996,11,0,4
98,https://kitabisa.com/stepandsave,4.0,12.0,693.0,2216801.0,25000000,0.0,10.0,0.0,33.0,0.0,3.0,0.0,0.0,0.0,0.502317353208,0.00044386869832599993,0.00020238410685299998,16,0,12
99,https://kitabisa.com/bantudifabel,3.0,17.0,185.0,3265922.0,20000000,0.0,13.0,0.0,11.0,0.0,4.0,0.0,0.0,0.0,0.155195405278,0.00047927250854300007,0.00018880219620200003,12,0,6
100,https://kitabisa.com/munasfon,5.0,21.0,478.0,1101263.0,50000000,0.0,5.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.301852434356,0.000274970142495,0.000182830063208,39,3,4
101,https://kitabisa.com/nr4cipto,5.0,20.0,251.0,9375427.0,7500000,0.0,5.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.372030119745,0.0,0.00047696169198100004,19,2,5
102,https://kitabisa.com/mobimobass,4.0,22.0,185.0,457543.0,1000000,0.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.385109710174,0.0005913070994419999,0.000345080385461,44,9,4
103,https://kitabisa.com/jojoberanigundul,4.0,8.0,209.0,5992548.0,5000000,0.0,9.0,0.0,36.0,0.0,1.0,0.0,0.0,0.0,0.14596394981,0.0,0.000216885512347,41,0,28
104,https://kitabisa.com/nr4ronald,5.0,22.0,251.0,100125.0,20000000,0.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.372030119745,0.0,0.00047696169198100004,0,0,1
105,https://kitabisa.com/madrasahkokodapapua,7.0,12.0,242.0,3017421.0,200000000,0.0,9.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,0.277475139714,0.0,0.00025668375551700004,70,0,12
106,https://kitabisa.com/githaandanibisa,4.0,23.0,397.0,2541810.0,30000000,0.0,9.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.18458803295600001,0.0,0.0001460348362,13,0,9
107,https://kitabisa.com/rukayah,7.0,8.0,113.0,9403360.0,50000000,0.0,6.0,0.0,39.0,0.0,1.0,0.0,0.0,0.0,0.09190390646780001,0.0,0.000206990780333,105,10,14
108,https://kitabisa.com/banturonaria,7.0,9.0,71.0,1230012.0,100000000,0.0,4.0,1.0,9.0,0.0,2.0,0.0,0.0,0.0,0.029317569136099998,0.0,0.000110632336363,62,7,18
109,https://kitabisa.com/pustakagunung,5.0,22.0,970.0,6015547.0,35830000,0.0,9.0,0.0,24.0,1.0,1.0,3.0,1000000.0,50000.0,0.6939155401520001,0.000333787023032,0.00021390737982499998,57,3,26
110,https://kitabisa.com/donasiuntukyuke,4.0,23.0,268.0,3117355.0,25000000,0.0,6.0,0.0,18.0,1.0,1.0,0.0,0.0,0.0,0.180314314824,0.0,0.000198802993191,50,0,15
111,https://kitabisa.com/beasiswacerdas,3.0,22.0,370.0,640682.0,17000000,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.265472684272,0.000512363373306,0.00021994422889200002,57,1,14
112,https://kitabisa.com/thrjandalansia,4.0,13.0,292.0,6009498.0,6000000,0.0,13.0,0.0,16.0,0.0,3.0,0.0,0.0,0.0,0.178002131385,0.0005102851438119999,0.000193270500961,1308,13,18
113,https://kitabisa.com/masjidgrahamubarok,6.0,13.0,638.0,3472468.0,2500000000,0.0,12.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.710387143044,0.000390598419649,0.000247867112018,14,1,13
114,https://kitabisa.com/nr4lita,5.0,20.0,251.0,7985208.0,8000000,0.0,12.0,0.0,20.0,1.0,1.0,0.0,0.0,0.0,0.372030119745,0.0,0.00047696169198100004,0,0,1
115,https://kitabisa.com/dukungpakulil,8.0,21.0,200.0,4432028.0,25000000,0.0,12.0,0.0,22.0,1.0,4.0,0.0,0.0,0.0,0.131675845366,0.0,0.00018137168783200004,620,67,65
116,https://kitabisa.com/harryrunforcharity,6.0,25.0,263.0,3003150.0,4000000,0.0,3.0,0.0,10.0,1.0,1.0,0.0,0.0,0.0,0.17156229371399997,0.0004734663379019999,0.00019562405212599998,150,15,8
117,https://kitabisa.com/smanti95film40days,5.0,22.0,603.0,5037981.0,50000000,0.0,50.0,5.0,4.0,0.0,0.0,30.0,22500000.0,75000.0,0.42074548204400003,0.000313118179034,0.00016512774020600003,0,0,0
118,https://kitabisa.com/pedulilongsorjodipan,6.0,23.0,339.0,1847958.0,25000000,0.0,12.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.300688765218,0.0,0.000208666735057,25,6,6
119,https://kitabisa.com/nr4rakhmatuban,6.0,20.0,251.0,4603482.0,6000000,0.0,8.0,0.0,18.0,0.0,3.0,0.0,0.0,0.0,0.372030119745,0.0,0.00047696169198100004,13,0,5
120,https://kitabisa.com/marsudiberanimimpi,8.0,16.0,200.0,7893652.0,5000000,0.0,2.0,0.0,42.0,0.0,1.0,0.0,0.0,0.0,0.20358649977899998,0.0,0.000249493259534,18,4,6
121,https://kitabisa.com/kspasarbahagia,7.0,14.0,213.0,70679.0,2000000,0.0,6.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.16113780549,0.0,0.00018166607157799996,687,8,8
122,https://kitabisa.com/berbagiceria,6.0,23.0,257.0,171031.0,2000000,0.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.166930925058,0.0,0.000175716763219,164,1,7
123,https://kitabisa.com/donasiuntuknahla,3.0,22.0,213.0,2097575.0,400000000,0.0,3.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,0.14349935046499998,0.0,0.000185399677604,51,8,10
124,https://kitabisa.com/untuktantan,5.0,21.0,297.0,801096.0,10000000,0.0,2.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.144929481258,0.0,0.000127578768713,44,7,15
125,https://kitabisa.com/banturifanberjalanda,6.0,23.0,427.0,15284996.0,10000000,0.0,14.0,0.0,118.0,0.0,2.0,0.0,0.0,0.0,0.44126169600599996,0.0,0.00028935193180699997,74,13,32
126,https://kitabisa.com/chikirunforcharity,5.0,24.0,156.0,2004203.0,2000000,0.0,3.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0836260730952,0.0,0.00015808331397999998,22,0,5
127,https://kitabisa.com/berbaginasikotak,5.0,11.0,64.0,200653.0,5000000,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0377815864685,0.0009252309657730001,0.000253567694419,4,0,2
128,https://kitabisa.com/pengobatanustzasgar,3.0,19.0,106.0,1275729.0,10000000,0.0,6.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,0.08191694874260001,0.0,0.000167862599882,18,0,5
129,https://kitabisa.com/nr4indra,5.0,23.0,251.0,34001534.0,35000000,0.0,5.0,0.0,40.0,0.0,1.0,0.0,0.0,0.0,0.372030119745,0.0,0.00047696169198100004,20,5,7
130,https://kitabisa.com/galaksitabcimsa,2.0,21.0,429.0,600423.0,10000000,0.0,5.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.449275720324,0.000537169306726,0.000235469455097,0,0,2
131,https://kitabisa.com/atapuntukmasjidfajar,5.0,23.0,100.0,180274.0,25000000,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.115231373146,0.000520032014823,0.00031570239218,10,2,5
